#Time,Throughput1,Throughput2,Throughput3,Throughput4,Throughput5,TotalThroughput
0,0.220224,0.14136,0.102672,0.065472,0.217248,0.746976
1000000000,0.233616,0.162192,0.14136,0.114576,0.2604,0.912144
2000000000,0.233616,0.150288,0.142848,0.11904,0.257424,0.903216
3000000000,0.236592,0.15624,0.135408,0.11904,0.263376,0.910656
4000000000,0.23808,0.166656,0.14136,0.120528,0.257424,0.924048
5000000000,0.23808,0.153264,0.138384,0.120528,0.257424,0.90768
6000000000,0.248496,0.159216,0.139872,0.11904,0.257424,0.924048
7000000000,0.23808,0.153264,0.139872,0.122016,0.254448,0.90768
8000000000,0.261888,0.169632,0.135408,0.120528,0.249984,0.93744
9000000000,0.242544,0.15624,0.136896,0.117552,0.258912,0.912144
10000000000,0.239568,0.15624,0.144336,0.12648,0.257424,0.924048
11000000000,0.249984,0.160704,0.139872,0.120528,0.2604,0.931488
12000000000,0.244032,0.159216,0.14136,0.122016,0.261888,0.928512
13000000000,0.214272,0.142848,0.130944,0.110112,0.40176,0.999936
14000000000,0.17856,0.123504,0.101184,0.095232,0.501456,0.999936
15000000000,0.180048,0.093744,0.093744,0.086304,0.546096,0.999936
16000000000,0.144336,0.120528,0.093744,0.069936,0.571392,0.999936
17000000000,0.153264,0.10416,0.083328,0.0744,0.584784,0.999936
18000000000,0.139872,0.095232,0.083328,0.080352,0.601152,0.999936
19000000000,0.154752,0.08928,0.068448,0.06696,0.620496,0.999936
20000000000,0.124992,0.071424,0.063984,0.056544,0.682992,0.999936
21000000000,0.127968,0.077376,0.072912,0.062496,0.659184,0.999936
22000000000,0.218736,0.144336,0.114576,0.108624,0.407712,0.993984
23000000000,0.236592,0.1488,0.136896,0.11904,0.355632,0.99696
24000000000,0.229152,0.151776,0.136896,0.124992,0.35712,0.999936
25000000000,0.235104,0.144336,0.136896,0.127968,0.354144,0.998448
26000000000,0.241056,0.151776,0.132432,0.110112,0.363072,0.998448
27000000000,0.235104,0.154752,0.136896,0.117552,0.355632,0.999936
28000000000,0.229152,0.157728,0.132432,0.122016,0.358608,0.999936
29000000000,0.241056,0.151776,0.132432,0.117552,0.35712,0.999936
30000000000,0.235104,0.153264,0.138384,0.113088,0.360096,0.999936
31000000000,0.233616,0.16368,0.138384,0.114576,0.34968,0.999936
32000000000,0.229152,0.162192,0.130944,0.117552,0.360096,0.999936
33000000000,0.23808,0.144336,0.132432,0.12648,0.35712,0.998448
34000000000,0.229152,0.157728,0.142848,0.113088,0.355632,0.998448
35000000000,0.227664,0.165168,0.139872,0.113088,0.352656,0.998448
36000000000,0.241056,0.145824,0.135408,0.123504,0.351168,0.99696
37000000000,0.239568,0.153264,0.135408,0.11904,0.352656,0.999936
38000000000,0.241056,0.162192,0.138384,0.116064,0.34224,0.999936
39000000000,0.235104,0.162192,0.14136,0.123504,0.266352,0.928512
40000000000,0.23808,0.160704,0.138384,0.120528,0.264864,0.92256
41000000000,0.241056,0.160704,0.138384,0.114576,0.255936,0.910656
42000000000,0.23808,0.157728,0.142848,0.123504,0.266352,0.928512
43000000000,0.241056,0.159216,0.135408,0.122016,0.264864,0.92256
44000000000,0.232128,0.159216,0.13392,0.116064,0.261888,0.903216
45000000000,0.235104,0.153264,0.136896,0.120528,0.261888,0.90768
46000000000,0.242544,0.162192,0.142848,0.116064,0.257424,0.921072
47000000000,0.242544,0.160704,0.142848,0.108624,0.2604,0.91512
48000000000,0.23064,0.165168,0.142848,0.122016,0.264864,0.925536
49000000000,0.241056,0.165168,0.139872,0.117552,0.2604,0.924048
