#Time,Throughput1,Throughput2,Throughput3,Throughput4,Throughput5,TotalThroughput
0,0.21576,0.129456,0.092256,0.075888,0.217248,0.730608
1000000000,0.239568,0.157728,0.14136,0.120528,0.258912,0.918096
2000000000,0.232128,0.159216,0.144336,0.114576,0.25296,0.903216
3000000000,0.247008,0.160704,0.138384,0.120528,0.257424,0.924048
4000000000,0.244032,0.154752,0.139872,0.116064,0.25296,0.90768
5000000000,0.236592,0.15624,0.14136,0.124992,0.257424,0.916608
6000000000,0.248496,0.157728,0.138384,0.11904,0.257424,0.921072
7000000000,0.239568,0.160704,0.14136,0.120528,0.266352,0.928512
8000000000,0.235104,0.153264,0.145824,0.11904,0.255936,0.909168
9000000000,0.242544,0.16368,0.136896,0.113088,0.2604,0.916608
10000000000,0.242544,0.165168,0.139872,0.120528,0.251472,0.919584
11000000000,0.244032,0.165168,0.144336,0.114576,0.261888,0.93
12000000000,0.242544,0.159216,0.136896,0.122016,0.266352,0.927024
13000000000,0.21576,0.129456,0.127968,0.105648,0.418128,0.99696
14000000000,0.194928,0.12648,0.093744,0.095232,0.49104,1.001424
15000000000,0.16368,0.1116,0.10416,0.084816,0.534192,0.998448
16000000000,0.20088,0.138384,0.116064,0.095232,0.447888,0.998448
17000000000,0.218736,0.139872,0.11904,0.1116,0.410688,0.999936
18000000000,0.206832,0.142848,0.124992,0.110112,0.415152,0.999936
19000000000,0.229152,0.147312,0.116064,0.10416,0.403248,0.999936
20000000000,0.23064,0.147312,0.11904,0.09672,0.406224,0.999936
21000000000,0.206832,0.139872,0.132432,0.113088,0.407712,0.999936
22000000000,0.209808,0.136896,0.135408,0.107136,0.410688,0.999936
23000000000,0.209808,0.150288,0.123504,0.105648,0.410688,0.999936
24000000000,0.221712,0.1488,0.117552,0.102672,0.4092,0.999936
25000000000,0.21576,0.144336,0.11904,0.114576,0.406224,0.999936
26000000000,0.220224,0.14136,0.124992,0.098208,0.41664,1.001424
27000000000,0.221712,0.138384,0.129456,0.110112,0.400272,0.999936
28000000000,0.221712,0.145824,0.124992,0.10416,0.403248,0.999936
29000000000,0.221712,0.138384,0.12648,0.113088,0.400272,0.999936
30000000000,0.217248,0.150288,0.124992,0.099696,0.407712,0.999936
31000000000,0.202368,0.14136,0.123504,0.113088,0.419616,0.999936
32000000000,0.217248,0.139872,0.124992,0.098208,0.419616,0.999936
33000000000,0.218736,0.144336,0.129456,0.107136,0.400272,0.999936
34000000000,0.20832,0.142848,0.120528,0.1116,0.41664,0.999936
35000000000,0.203856,0.147312,0.130944,0.107136,0.410688,0.999936
36000000000,0.2232,0.145824,0.123504,0.099696,0.407712,0.999936
37000000000,0.211296,0.14136,0.11904,0.116064,0.412176,0.999936
38000000000,0.211296,0.145824,0.123504,0.114576,0.404736,0.999936
39000000000,0.236592,0.162192,0.147312,0.120528,0.261888,0.928512
40000000000,0.235104,0.160704,0.139872,0.122016,0.258912,0.916608
41000000000,0.239568,0.17112,0.138384,0.116064,0.261888,0.927024
42000000000,0.235104,0.160704,0.145824,0.113088,0.254448,0.909168
43000000000,0.24552,0.154752,0.142848,0.114576,0.257424,0.91512
44000000000,0.241056,0.153264,0.144336,0.11904,0.26784,0.925536
45000000000,0.241056,0.15624,0.136896,0.122016,0.257424,0.913632
46000000000,0.23064,0.17112,0.14136,0.122016,0.263376,0.928512
47000000000,0.233616,0.160704,0.136896,0.122016,0.270816,0.924048
48000000000,0.232128,0.15624,0.14136,0.120528,0.264864,0.91512
49000000000,0.23808,0.168144,0.144336,0.11904,0.263376,0.932976
