#    Range_Exhaustive_Anime    Range_Exhaustive_Manhattan    Representative_Exhaustive    Range_Fast_Anime    Range_Fast_Manhattan    Representative_Fast    Representative_Fast_Initialized    Offline_kMeans
2        29.09282105700571    28.92885081662341        27.656243493508473    29.203702091048115        30.17871162388651
4        43.79648237687388    49.619301855343096        39.28930517085199    56.76307911695282        63.4643624322025
6        55.198434116971    62.465750641909146        45.50482977026438    64.03093044445136        68.6303330399911
8        61.62220258129584    68.15583651009592        50.658200036279105    67.73960291924134        73.23980848016991
10        66.69366503254362    71.71625236680673        54.8220603140167    70.77501187338589        76.52069282417298
