#    Range_Exhaustive_Anime    Range_Exhaustive_Manhattan    Representative_Exhaustive    Range_Fast_Anime    Range_Fast_Manhattan    Representative_Fast    Representative_Fast_Initialized    Offline_kMeans
2        84.23862970298309    84.01125026204767        83.26839513170663    83.86629700410505        84.2640634413031
4        87.06012665089608    88.50606155257209        85.63866934279869    89.36305833369086        91.32341530608441
6        89.5022120780275    90.98884133400206        87.39755188372611    91.09007437716878        92.57233591805856
8        90.88716849903066    92.47883346214115        88.7706303321535    91.88389154371205        93.58165461821359
10        92.10549705386207    93.35852501511906        89.75139709051847    92.56945120361205        94.32615661968985
