#    Range_Exhaustive_Anime    Range_Exhaustive_Manhattan    Representative_Exhaustive    Range_Fast_Anime    Range_Fast_Manhattan    Representative_Fast    Representative_Fast_Initialized    Offline_kMeans
2        81.43464838966185    77.76749348123678        76.26041386550519    76.35528490918205        76.32831201565722
4        83.87782450802273    85.26356834315452        78.10990997044075    82.48659943012554        84.23429630404829
6        86.33152641597707    86.91983647985202        79.94285066506465    84.2771138457382        86.65608071143201
8        87.69132003144591    88.3102631786405        80.91875266812296    85.09839288990021        88.09614082204705
10        88.72585149121761    88.17330357528353        81.93587788250774    86.20189800727394        88.68943438815128
