#Time,Throughput1,Throughput2,Throughput3,Throughput4,Throughput5,TotalThroughput
0,0.206832,0.117552,0.092256,0.071424,0.217248,0.705312
1000000000,0.239568,0.157728,0.13392,0.12648,0.249984,0.90768
2000000000,0.235104,0.168144,0.135408,0.116064,0.254448,0.909168
3000000000,0.233616,0.153264,0.14136,0.123504,0.25296,0.904704
4000000000,0.242544,0.151776,0.142848,0.120528,0.2604,0.918096
5000000000,0.226176,0.169632,0.139872,0.117552,0.251472,0.904704
6000000000,0.236592,0.16368,0.145824,0.12648,0.261888,0.934464
7000000000,0.24552,0.159216,0.138384,0.122016,0.254448,0.919584
8000000000,0.244032,0.153264,0.14136,0.123504,0.255936,0.918096
9000000000,0.244032,0.160704,0.144336,0.136896,0.254448,0.940416
10000000000,0.241056,0.165168,0.144336,0.117552,0.254448,0.92256
11000000000,0.241056,0.160704,0.14136,0.117552,0.249984,0.910656
12000000000,0.235104,0.159216,0.139872,0.120528,0.257424,0.912144
13000000000,0.220224,0.14136,0.12648,0.105648,0.403248,0.99696
14000000000,0.174096,0.130944,0.099696,0.093744,0.501456,0.999936
15000000000,0.165168,0.117552,0.09672,0.087792,0.532704,0.999936
16000000000,0.21576,0.145824,0.130944,0.10416,0.392832,0.98952
17000000000,0.23064,0.162192,0.138384,0.117552,0.351168,0.999936
18000000000,0.235104,0.162192,0.132432,0.117552,0.352656,0.999936
19000000000,0.242544,0.157728,0.130944,0.11904,0.34968,0.999936
20000000000,0.23064,0.16368,0.138384,0.117552,0.348192,0.998448
21000000000,0.232128,0.159216,0.144336,0.11904,0.345216,0.999936
22000000000,0.23808,0.15624,0.13392,0.123504,0.348192,0.999936
23000000000,0.235104,0.159216,0.135408,0.11904,0.351168,0.999936
24000000000,0.24552,0.153264,0.138384,0.113088,0.34968,0.999936
25000000000,0.236592,0.162192,0.1488,0.107136,0.345216,0.999936
26000000000,0.23808,0.154752,0.139872,0.120528,0.346704,0.999936
27000000000,0.235104,0.157728,0.135408,0.120528,0.348192,0.99696
28000000000,0.233616,0.154752,0.13392,0.124992,0.351168,0.998448
29000000000,0.233616,0.157728,0.135408,0.120528,0.351168,0.998448
30000000000,0.241056,0.150288,0.14136,0.116064,0.351168,0.999936
31000000000,0.233616,0.159216,0.138384,0.117552,0.34968,0.998448
32000000000,0.232128,0.169632,0.136896,0.11904,0.34224,0.999936
33000000000,0.235104,0.159216,0.13392,0.127968,0.34224,0.998448
34000000000,0.239568,0.162192,0.138384,0.114576,0.345216,0.999936
35000000000,0.241056,0.15624,0.135408,0.11904,0.346704,0.998448
36000000000,0.239568,0.15624,0.136896,0.122016,0.345216,0.999936
37000000000,0.23064,0.159216,0.145824,0.113088,0.351168,0.999936
38000000000,0.229152,0.154752,0.138384,0.12648,0.346704,0.995472
39000000000,0.236592,0.15624,0.136896,0.13392,0.266352,0.93
40000000000,0.23808,0.169632,0.138384,0.12648,0.25296,0.925536
41000000000,0.236592,0.154752,0.14136,0.110112,0.2604,0.903216
42000000000,0.242544,0.16368,0.136896,0.127968,0.261888,0.932976
43000000000,0.235104,0.159216,0.14136,0.122016,0.2604,0.918096
44000000000,0.244032,0.151776,0.136896,0.122016,0.257424,0.912144
45000000000,0.257424,0.160704,0.14136,0.114576,0.249984,0.924048
46000000000,0.236592,0.157728,0.138384,0.123504,0.258912,0.91512
47000000000,0.24552,0.166656,0.142848,0.122016,0.258912,0.935952
48000000000,0.236592,0.166656,0.144336,0.122016,0.254448,0.924048
49000000000,0.248496,0.157728,0.14136,0.11904,0.261888,0.928512
