#Time,Throughput1,Throughput2,Throughput3,Throughput4,Throughput5,TotalThroughput
0,105648.0,65472.0,50592.0,35712.0,110856.0,368280.0
1000000000,123504.0,79608.0,69192.0,59520.0,130944.0,462768.0
2000000000,119784.0,76632.0,72168.0,60264.0,132432.0,461280.0
3000000000,114576.0,83328.0,72912.0,59520.0,126480.0,456816.0
4000000000,125736.0,82584.0,69192.0,57288.0,132432.0,467232.0
5000000000,119784.0,80352.0,69936.0,60264.0,127224.0,457560.0
6000000000,124992.0,75888.0,69192.0,57288.0,127224.0,454584.0
7000000000,119784.0,78864.0,69192.0,61752.0,127968.0,457560.0
8000000000,115320.0,80352.0,67704.0,60264.0,133920.0,457560.0
9000000000,115320.0,83328.0,68448.0,60264.0,135408.0,462768.0
10000000000,119784.0,82584.0,67704.0,63240.0,136152.0,469464.0
11000000000,122760.0,80352.0,70680.0,61752.0,127968.0,463512.0
12000000000,118296.0,81096.0,69192.0,61752.0,131688.0,462024.0
13000000000,119040.0,78120.0,69936.0,59520.0,232128.0,558744.0
14000000000,124248.0,81096.0,67704.0,62496.0,327360.0,662904.0
15000000000,116808.0,80352.0,68448.0,61752.0,369768.0,697128.0
16000000000,119784.0,80352.0,68448.0,59520.0,442680.0,770784.0
17000000000,124992.0,78864.0,72912.0,58776.0,479136.0,814680.0
18000000000,118296.0,83328.0,66216.0,60264.0,540888.0,868992.0
19000000000,117552.0,78120.0,70680.0,61008.0,589248.0,916608.0
20000000000,117552.0,81840.0,70680.0,59520.0,632400.0,961992.0
21000000000,120528.0,78120.0,73656.0,59520.0,672576.0,1004400.0
22000000000,120528.0,81840.0,69936.0,60264.0,752928.0,1085496.0
23000000000,120528.0,81096.0,69936.0,57288.0,768552.0,1097400.0
24000000000,116808.0,78120.0,74400.0,58776.0,834768.0,1162872.0
25000000000,120528.0,78120.0,69936.0,60264.0,887592.0,1216440.0
26000000000,121272.0,78120.0,66216.0,66216.0,875688.0,1207512.0
27000000000,121272.0,79608.0,71424.0,60264.0,833280.0,1165848.0
28000000000,120528.0,81096.0,69936.0,63240.0,791616.0,1126416.0
29000000000,113088.0,84816.0,72168.0,57288.0,720936.0,1048296.0
30000000000,120528.0,79608.0,67704.0,62496.0,682248.0,1012584.0
31000000000,117552.0,78120.0,69192.0,61752.0,626448.0,953064.0
32000000000,122016.0,82584.0,70680.0,61752.0,581808.0,918840.0
33000000000,115320.0,78864.0,69936.0,56544.0,529728.0,850392.0
34000000000,118296.0,82584.0,68448.0,60264.0,483600.0,813192.0
35000000000,124248.0,78864.0,72168.0,61752.0,431520.0,768552.0
36000000000,121272.0,78120.0,74400.0,60264.0,382416.0,716472.0
37000000000,117552.0,78864.0,69936.0,60264.0,328104.0,654720.0
38000000000,123504.0,80352.0,72168.0,59520.0,232128.0,567672.0
39000000000,122760.0,78864.0,70680.0,58776.0,133176.0,464256.0
40000000000,117552.0,78864.0,68448.0,58776.0,126480.0,450120.0
41000000000,119040.0,78864.0,67704.0,59520.0,131688.0,456816.0
42000000000,122016.0,84072.0,67704.0,58776.0,127968.0,460536.0
43000000000,117552.0,79608.0,66960.0,58776.0,131688.0,454584.0
44000000000,124248.0,78864.0,68448.0,60264.0,128712.0,460536.0
45000000000,113832.0,78864.0,69936.0,61008.0,124248.0,447888.0
46000000000,120528.0,76632.0,72168.0,61752.0,127968.0,459048.0
47000000000,121272.0,78864.0,72168.0,59520.0,131688.0,463512.0
48000000000,122016.0,83328.0,70680.0,63240.0,133920.0,473184.0
49000000000,120528.0,75144.0,67704.0,61752.0,130944.0,456072.0
