#    Purity_Reflect    Purity_Exploitation
2    96.74704664650598    0
4    96.62633753596832    0
6    92.66338303228625    0
8    94.63617456131999    0
8    92.96498643699518    0
10    87.90036773060449    0
12    94.03974588001535    0
13    0    87.51472914118419
14    0    89.0668676041016
