#Time,Throughput1,Throughput2,Throughput3,Throughput4,Throughput5,TotalThroughput
0,0.205344,0.127968,0.09672,0.069936,0.221712,0.72168
1000000000,0.236592,0.162192,0.136896,0.117552,0.261888,0.91512
2000000000,0.233616,0.157728,0.138384,0.123504,0.254448,0.90768
3000000000,0.233616,0.151776,0.138384,0.124992,0.257424,0.906192
4000000000,0.235104,0.162192,0.139872,0.122016,0.257424,0.916608
5000000000,0.24552,0.159216,0.135408,0.117552,0.254448,0.912144
6000000000,0.232128,0.15624,0.14136,0.120528,0.269328,0.919584
7000000000,0.24552,0.166656,0.139872,0.120528,0.257424,0.93
8000000000,0.241056,0.16368,0.142848,0.11904,0.25296,0.919584
9000000000,0.24552,0.165168,0.135408,0.120528,0.254448,0.921072
10000000000,0.242544,0.157728,0.1488,0.127968,0.255936,0.932976
11000000000,0.23808,0.159216,0.138384,0.1116,0.261888,0.909168
12000000000,0.247008,0.150288,0.14136,0.11904,0.258912,0.916608
13000000000,0.221712,0.142848,0.12648,0.10416,0.404736,0.999936
14000000000,0.188976,0.107136,0.107136,0.101184,0.495504,0.999936
15000000000,0.166656,0.108624,0.101184,0.086304,0.537168,0.999936
16000000000,0.151776,0.099696,0.098208,0.077376,0.57288,0.999936
17000000000,0.154752,0.090768,0.08928,0.075888,0.589248,0.999936
18000000000,0.127968,0.092256,0.080352,0.069936,0.629424,0.999936
19000000000,0.122016,0.107136,0.065472,0.063984,0.641328,0.999936
20000000000,0.120528,0.078864,0.080352,0.061008,0.659184,0.999936
21000000000,0.124992,0.083328,0.075888,0.06696,0.648768,0.999936
22000000000,0.114576,0.078864,0.065472,0.053568,0.687456,0.999936
23000000000,0.090768,0.062496,0.06696,0.062496,0.717216,0.999936
24000000000,0.099696,0.06696,0.056544,0.046128,0.730608,0.999936
25000000000,0.099696,0.062496,0.062496,0.049104,0.726144,0.999936
26000000000,0.105648,0.056544,0.065472,0.0372,0.735072,0.999936
27000000000,0.08928,0.069936,0.055056,0.047616,0.738048,0.999936
28000000000,0.107136,0.078864,0.065472,0.05952,0.688944,0.999936
29000000000,0.116064,0.080352,0.0744,0.063984,0.665136,0.999936
30000000000,0.117552,0.075888,0.0744,0.056544,0.675552,0.999936
31000000000,0.116064,0.071424,0.068448,0.06696,0.67704,0.999936
32000000000,0.130944,0.087792,0.069936,0.061008,0.650256,0.999936
33000000000,0.142848,0.099696,0.077376,0.072912,0.608592,1.001424
34000000000,0.150288,0.099696,0.090768,0.065472,0.593712,0.999936
35000000000,0.159216,0.114576,0.08184,0.08184,0.562464,0.999936
36000000000,0.168144,0.101184,0.10416,0.075888,0.55056,0.999936
37000000000,0.184512,0.120528,0.102672,0.090768,0.501456,0.999936
38000000000,0.221712,0.14136,0.120528,0.099696,0.41664,0.999936
39000000000,0.242544,0.154752,0.136896,0.122016,0.257424,0.913632
40000000000,0.23064,0.15624,0.139872,0.116064,0.263376,0.906192
41000000000,0.233616,0.157728,0.14136,0.122016,0.255936,0.910656
42000000000,0.236592,0.157728,0.139872,0.116064,0.251472,0.901728
43000000000,0.24552,0.157728,0.139872,0.113088,0.26784,0.924048
44000000000,0.239568,0.166656,0.14136,0.117552,0.254448,0.919584
45000000000,0.244032,0.166656,0.135408,0.116064,0.25296,0.91512
46000000000,0.23808,0.159216,0.139872,0.114576,0.269328,0.921072
47000000000,0.242544,0.160704,0.144336,0.123504,0.261888,0.932976
48000000000,0.235104,0.169632,0.127968,0.120528,0.257424,0.910656
49000000000,0.232128,0.150288,0.144336,0.11904,0.257424,0.903216
