#Time, Throughput
0,0
1,0
2,0
3,0
4,0
5,0.949745
6,0.93589
7,0.89848
8,0.83382
9,0.783815
10,0.00025
11,0
12,0
13,0
14,0
15,0.916975
16,0.92755
17,0.90524
18,0.932195
19,0.89349
20,0.000365
21,0
22,0
23,0
24,0
25,0.86965
26,0.88517
27,0.949695
28,0.86544
29,0.85276
30,0.00026
31,0
32,0
33,0
34,0
35,0.78175
36,0.81644
37,0.81596
38,0.766075
39,0.819785
40,0.00027
41,0
42,0
43,0
44,0
