#Time,Throughput1,Throughput2,Throughput3,Throughput4,Throughput5,TotalThroughput
0,0.217248,0.124992,0.093744,0.071424,0.205344,0.712752
1000000000,0.23064,0.157728,0.135408,0.117552,0.254448,0.895776
2000000000,0.241056,0.150288,0.130944,0.122016,0.263376,0.90768
3000000000,0.232128,0.159216,0.139872,0.122016,0.254448,0.90768
4000000000,0.236592,0.159216,0.139872,0.114576,0.261888,0.912144
5000000000,0.247008,0.159216,0.147312,0.11904,0.251472,0.924048
6000000000,0.244032,0.160704,0.135408,0.120528,0.264864,0.925536
7000000000,0.241056,0.159216,0.14136,0.123504,0.258912,0.924048
8000000000,0.24552,0.153264,0.144336,0.120528,0.255936,0.919584
9000000000,0.242544,0.159216,0.135408,0.122016,0.254448,0.913632
10000000000,0.244032,0.157728,0.1488,0.122016,0.25296,0.925536
11000000000,0.232128,0.166656,0.138384,0.117552,0.255936,0.910656
12000000000,0.233616,0.160704,0.135408,0.11904,0.25296,0.901728
13000000000,0.220224,0.138384,0.12648,0.1116,0.403248,0.999936
14000000000,0.181536,0.114576,0.110112,0.086304,0.507408,0.999936
15000000000,0.150288,0.1116,0.110112,0.08928,0.538656,0.999936
16000000000,0.209808,0.142848,0.127968,0.107136,0.410688,0.998448
17000000000,0.23808,0.15624,0.12648,0.116064,0.363072,0.999936
18000000000,0.217248,0.153264,0.139872,0.117552,0.370512,0.998448
19000000000,0.229152,0.157728,0.132432,0.1116,0.369024,0.999936
20000000000,0.236592,0.15624,0.130944,0.108624,0.367536,0.999936
21000000000,0.232128,0.147312,0.132432,0.11904,0.369024,0.999936
22000000000,0.239568,0.157728,0.12648,0.116064,0.360096,0.999936
23000000000,0.229152,0.154752,0.138384,0.113088,0.36456,0.999936
24000000000,0.23064,0.145824,0.139872,0.114576,0.369024,0.999936
25000000000,0.233616,0.157728,0.13392,0.1116,0.363072,0.999936
26000000000,0.23064,0.142848,0.136896,0.120528,0.369024,0.999936
27000000000,0.224688,0.151776,0.132432,0.11904,0.372,0.999936
28000000000,0.229152,0.162192,0.135408,0.110112,0.363072,0.999936
29000000000,0.227664,0.150288,0.13392,0.116064,0.372,0.999936
30000000000,0.227664,0.153264,0.139872,0.114576,0.36456,0.999936
31000000000,0.229152,0.153264,0.127968,0.114576,0.374976,0.999936
32000000000,0.224688,0.165168,0.138384,0.116064,0.355632,0.999936
33000000000,0.242544,0.154752,0.12648,0.114576,0.361584,0.999936
34000000000,0.2232,0.15624,0.14136,0.11904,0.358608,0.998448
35000000000,0.229152,0.150288,0.136896,0.116064,0.367536,0.999936
36000000000,0.233616,0.151776,0.129456,0.1116,0.374976,1.001424
37000000000,0.229152,0.150288,0.135408,0.113088,0.370512,0.998448
38000000000,0.233616,0.153264,0.129456,0.114576,0.370512,1.001424
39000000000,0.23808,0.157728,0.138384,0.117552,0.258912,0.910656
40000000000,0.241056,0.169632,0.135408,0.120528,0.257424,0.924048
41000000000,0.242544,0.15624,0.132432,0.122016,0.26784,0.921072
42000000000,0.235104,0.159216,0.136896,0.123504,0.258912,0.913632
43000000000,0.247008,0.16368,0.132432,0.122016,0.258912,0.924048
44000000000,0.235104,0.153264,0.136896,0.122016,0.2604,0.90768
45000000000,0.242544,0.165168,0.13392,0.117552,0.258912,0.918096
46000000000,0.244032,0.154752,0.135408,0.123504,0.257424,0.91512
47000000000,0.23808,0.159216,0.1488,0.122016,0.2604,0.928512
48000000000,0.241056,0.160704,0.138384,0.120528,0.257424,0.918096
49000000000,0.24552,0.16368,0.139872,0.11904,0.2604,0.928512
