#Time,Throughput1,Throughput2,Throughput3,Throughput4,Throughput5,TotalThroughput
0,107136.0,65472.0,50592.0,33480.0,107880.0,364560.0
1000000000,120528.0,78864.0,75144.0,55800.0,130944.0,461280.0
2000000000,116808.0,78120.0,66960.0,60264.0,131688.0,453840.0
3000000000,122760.0,76632.0,70680.0,58776.0,130944.0,459792.0
4000000000,119040.0,80352.0,72168.0,61008.0,131688.0,464256.0
5000000000,119784.0,84816.0,69192.0,59520.0,126480.0,459792.0
6000000000,118296.0,76632.0,67704.0,59520.0,130944.0,453096.0
7000000000,123504.0,80352.0,68448.0,60264.0,130200.0,462768.0
8000000000,119040.0,83328.0,69192.0,59520.0,129456.0,460536.0
9000000000,122760.0,81840.0,66960.0,55800.0,125736.0,453096.0
10000000000,119784.0,76632.0,72912.0,58032.0,119784.0,447144.0
11000000000,124992.0,83328.0,68448.0,61752.0,132432.0,470952.0
12000000000,114576.0,78120.0,65472.0,57288.0,130200.0,445656.0
13000000000,127224.0,80352.0,72912.0,60264.0,232128.0,572880.0
14000000000,123504.0,81840.0,73656.0,60264.0,334056.0,673320.0
15000000000,122016.0,76632.0,69936.0,61752.0,388368.0,718704.0
16000000000,122016.0,78864.0,71424.0,61752.0,423336.0,757392.0
17000000000,113832.0,77376.0,71424.0,63240.0,473928.0,799800.0
18000000000,122760.0,79608.0,68448.0,58032.0,527496.0,856344.0
19000000000,120528.0,81840.0,67704.0,58776.0,581064.0,909912.0
20000000000,113832.0,83328.0,69936.0,58032.0,628680.0,953808.0
21000000000,120528.0,82584.0,69936.0,60264.0,680016.0,1013328.0
22000000000,128712.0,80352.0,69192.0,63240.0,733584.0,1075080.0
23000000000,119784.0,75888.0,70680.0,57288.0,776736.0,1100376.0
24000000000,120528.0,79608.0,69192.0,58776.0,827328.0,1155432.0
25000000000,116808.0,81840.0,67704.0,58776.0,898008.0,1223136.0
26000000000,119040.0,78864.0,68448.0,61008.0,882384.0,1209744.0
27000000000,117552.0,81840.0,72912.0,57288.0,831792.0,1161384.0
28000000000,113832.0,82584.0,69936.0,58776.0,781944.0,1107072.0
29000000000,117552.0,82584.0,68448.0,58032.0,728376.0,1054992.0
30000000000,122760.0,81840.0,70680.0,61008.0,693408.0,1029696.0
31000000000,118296.0,81096.0,72168.0,58032.0,630168.0,959760.0
32000000000,121272.0,79608.0,72168.0,64728.0,569904.0,907680.0
33000000000,119040.0,82584.0,70680.0,58776.0,531216.0,862296.0
34000000000,119040.0,82584.0,69192.0,58032.0,486576.0,815424.0
35000000000,122760.0,83328.0,73656.0,59520.0,424080.0,763344.0
36000000000,118296.0,78864.0,70680.0,61008.0,379440.0,708288.0
37000000000,117552.0,78120.0,72912.0,59520.0,327360.0,655464.0
38000000000,115320.0,80352.0,66216.0,61008.0,226176.0,549072.0
39000000000,114576.0,80352.0,71424.0,62496.0,133920.0,462768.0
40000000000,121272.0,83328.0,72168.0,59520.0,136152.0,472440.0
41000000000,117552.0,78120.0,70680.0,60264.0,129456.0,456072.0
42000000000,122016.0,75888.0,69936.0,58032.0,127224.0,453096.0
43000000000,124248.0,79608.0,68448.0,61752.0,129456.0,463512.0
44000000000,122760.0,80352.0,71424.0,62496.0,130944.0,467976.0
45000000000,115320.0,81096.0,69192.0,59520.0,127224.0,452352.0
46000000000,118296.0,77376.0,72912.0,62496.0,131688.0,462768.0
47000000000,119040.0,82584.0,71424.0,62496.0,132432.0,467976.0
48000000000,121272.0,76632.0,65472.0,62496.0,126480.0,452352.0
49000000000,120528.0,80352.0,72912.0,57288.0,129456.0,460536.0
