#Time,Throughput1,Throughput2,Throughput3,Throughput4,Throughput5,TotalThroughput
0,0.209808,0.11904,0.099696,0.0744,0.218736,0.72168
1000000000,0.235104,0.15624,0.147312,0.124992,0.257424,0.921072
2000000000,0.236592,0.162192,0.144336,0.12648,0.258912,0.928512
3000000000,0.235104,0.16368,0.147312,0.123504,0.266352,0.935952
4000000000,0.247008,0.157728,0.138384,0.114576,0.264864,0.92256
5000000000,0.241056,0.162192,0.129456,0.11904,0.266352,0.918096
6000000000,0.235104,0.169632,0.13392,0.117552,0.258912,0.91512
7000000000,0.242544,0.165168,0.144336,0.1116,0.257424,0.921072
8000000000,0.229152,0.16368,0.136896,0.124992,0.2604,0.91512
9000000000,0.235104,0.165168,0.138384,0.123504,0.249984,0.912144
10000000000,0.232128,0.162192,0.13392,0.117552,0.254448,0.90024
11000000000,0.236592,0.160704,0.139872,0.123504,0.263376,0.924048
12000000000,0.235104,0.16368,0.138384,0.120528,0.264864,0.92256
13000000000,0.209808,0.147312,0.116064,0.113088,0.407712,0.993984
14000000000,0.184512,0.129456,0.105648,0.087792,0.492528,0.999936
15000000000,0.166656,0.095232,0.101184,0.093744,0.54312,0.999936
16000000000,0.160704,0.108624,0.087792,0.078864,0.562464,0.998448
17000000000,0.157728,0.095232,0.084816,0.084816,0.577344,0.999936
18000000000,0.120528,0.095232,0.095232,0.071424,0.61752,0.999936
19000000000,0.123504,0.092256,0.08184,0.071424,0.630912,0.999936
20000000000,0.220224,0.1488,0.13392,0.108624,0.382416,0.993984
21000000000,0.23808,0.157728,0.142848,0.116064,0.34224,0.99696
22000000000,0.239568,0.166656,0.138384,0.113088,0.34224,0.999936
23000000000,0.241056,0.16368,0.136896,0.122016,0.336288,0.999936
24000000000,0.239568,0.165168,0.138384,0.114576,0.34224,0.999936
25000000000,0.226176,0.16368,0.136896,0.122016,0.346704,0.995472
26000000000,0.239568,0.162192,0.136896,0.120528,0.339264,0.998448
27000000000,0.247008,0.151776,0.136896,0.120528,0.34224,0.998448
28000000000,0.236592,0.159216,0.139872,0.122016,0.340752,0.998448
29000000000,0.239568,0.160704,0.145824,0.116064,0.337776,0.999936
30000000000,0.24552,0.162192,0.127968,0.120528,0.340752,0.99696
31000000000,0.241056,0.16368,0.136896,0.117552,0.340752,0.999936
32000000000,0.242544,0.162192,0.135408,0.117552,0.339264,0.99696
33000000000,0.239568,0.157728,0.14136,0.11904,0.34224,0.999936
34000000000,0.239568,0.166656,0.132432,0.116064,0.34224,0.99696
35000000000,0.244032,0.162192,0.132432,0.117552,0.34224,0.998448
36000000000,0.235104,0.166656,0.138384,0.11904,0.340752,0.999936
37000000000,0.241056,0.160704,0.138384,0.117552,0.340752,0.998448
38000000000,0.242544,0.157728,0.13392,0.123504,0.340752,0.998448
39000000000,0.23064,0.157728,0.13392,0.1116,0.257424,0.891312
40000000000,0.236592,0.162192,0.144336,0.114576,0.255936,0.913632
41000000000,0.236592,0.159216,0.14136,0.11904,0.257424,0.913632
42000000000,0.23808,0.165168,0.135408,0.122016,0.25296,0.913632
43000000000,0.244032,0.157728,0.147312,0.124992,0.263376,0.93744
44000000000,0.241056,0.154752,0.14136,0.117552,0.247008,0.901728
45000000000,0.241056,0.157728,0.142848,0.1116,0.258912,0.912144
46000000000,0.236592,0.169632,0.13392,0.117552,0.251472,0.909168
47000000000,0.236592,0.17112,0.138384,0.123504,0.266352,0.935952
48000000000,0.241056,0.15624,0.138384,0.122016,0.251472,0.909168
49000000000,0.23064,0.157728,0.145824,0.123504,0.261888,0.919584
