#Time,Throughput1,Throughput2,Throughput3,Throughput4,Throughput5,TotalThroughput
0,104160.0,66216.0,51336.0,34968.0,112344.0,369024.0
1000000000,119040.0,78864.0,68448.0,63240.0,131688.0,461280.0
2000000000,117552.0,78120.0,68448.0,61008.0,132432.0,457560.0
3000000000,116064.0,81096.0,72168.0,61008.0,127224.0,457560.0
4000000000,120528.0,79608.0,69936.0,62496.0,123504.0,456072.0
5000000000,119784.0,81840.0,69192.0,61008.0,131688.0,463512.0
6000000000,124248.0,78120.0,70680.0,61008.0,126480.0,460536.0
7000000000,122760.0,81096.0,63984.0,55800.0,133920.0,457560.0
8000000000,118296.0,80352.0,69936.0,58776.0,128712.0,456072.0
9000000000,124248.0,81096.0,72168.0,57288.0,130200.0,465000.0
10000000000,114576.0,76632.0,67704.0,59520.0,130200.0,448632.0
11000000000,119040.0,81840.0,69192.0,57288.0,134664.0,462024.0
12000000000,124992.0,80352.0,74400.0,59520.0,133920.0,473184.0
13000000000,123504.0,80352.0,69192.0,61752.0,224688.0,559488.0
14000000000,123504.0,78864.0,72168.0,58032.0,335544.0,668112.0
15000000000,119040.0,78864.0,69936.0,62496.0,380928.0,711264.0
16000000000,117552.0,85560.0,69192.0,58776.0,438216.0,769296.0
17000000000,120528.0,80352.0,68448.0,59520.0,480624.0,809472.0
18000000000,123504.0,79608.0,69192.0,58776.0,531960.0,863040.0
19000000000,117552.0,84072.0,67704.0,57288.0,575112.0,901728.0
20000000000,119040.0,84072.0,69936.0,58032.0,622728.0,953808.0
21000000000,119040.0,79608.0,69192.0,60264.0,686712.0,1014816.0
22000000000,120528.0,79608.0,70680.0,60264.0,734328.0,1065408.0
23000000000,117552.0,78120.0,69936.0,59520.0,784176.0,1109304.0
24000000000,117552.0,78864.0,67704.0,58032.0,841464.0,1163616.0
25000000000,122760.0,82584.0,72912.0,61008.0,881640.0,1220904.0
26000000000,119040.0,78120.0,72912.0,56544.0,883128.0,1209744.0
27000000000,120528.0,79608.0,69192.0,61752.0,840720.0,1171800.0
28000000000,122760.0,81096.0,65472.0,61008.0,785664.0,1116000.0
29000000000,116064.0,75888.0,75888.0,58776.0,717960.0,1044576.0
30000000000,122760.0,81096.0,69936.0,61008.0,687456.0,1022256.0
31000000000,119784.0,81096.0,69936.0,58776.0,624960.0,954552.0
32000000000,119040.0,78864.0,68448.0,61008.0,578088.0,905448.0
33000000000,121272.0,81840.0,71424.0,59520.0,534192.0,868248.0
34000000000,124992.0,81096.0,68448.0,59520.0,475416.0,809472.0
35000000000,119784.0,80352.0,66960.0,58776.0,431520.0,757392.0
36000000000,116808.0,84816.0,66960.0,61752.0,392088.0,722424.0
37000000000,120528.0,77376.0,75888.0,58776.0,336288.0,668856.0
38000000000,120528.0,80352.0,75144.0,63984.0,228408.0,568416.0
39000000000,118296.0,81840.0,72168.0,62496.0,127224.0,462024.0
40000000000,116064.0,75888.0,69192.0,61008.0,133920.0,456072.0
41000000000,123504.0,81096.0,70680.0,58032.0,131688.0,465000.0
42000000000,119784.0,81096.0,67704.0,64728.0,126480.0,459792.0
43000000000,123504.0,79608.0,69936.0,61008.0,127968.0,462024.0
44000000000,121272.0,84072.0,69192.0,62496.0,128712.0,465744.0
45000000000,118296.0,76632.0,65472.0,58776.0,127968.0,447144.0
46000000000,117552.0,76632.0,71424.0,63240.0,127224.0,456072.0
47000000000,125736.0,81096.0,69192.0,58776.0,130200.0,465000.0
48000000000,122016.0,80352.0,73656.0,60264.0,129456.0,465744.0
49000000000,128712.0,80352.0,67704.0,57288.0,124992.0,459048.0
