#Time, Throughput
0,0
1,0
2,0
3,0
4,0
5,1.93028
6,1.92813
7,1.917225
8,1.892775
9,1.871525
10,7e-05
11,0
12,0
13,0
14,0
15,1.92006
16,1.92267
17,1.914355
18,1.92748
19,1.913625
20,0.000135
21,0
22,0
23,0
24,0
25,1.90468
26,1.907815
27,1.908085
28,1.902275
29,1.896745
30,8.5e-05
31,0
32,0
33,0
34,0
35,1.86696
36,1.884325
37,1.878895
38,1.87025
39,1.880475
40,0.000125
41,0
42,0
43,0
44,0
