#Time, Throughput
0,0
1,0
2,0
3,0
4,0
5,0.98032
6,1.08633
7,1.041055
8,1.05328
9,0.87015
10,0.00023
11,0
12,0
13,0
14,0
15,1.344455
16,1.14058
17,0.963035
18,1.21889
19,1.15852
20,0.0003
21,0
22,0
23,0
24,0
25,1.009285
26,1.14715
27,1.158565
28,1.103155
29,1.13008
30,0.00028
31,0
32,0
33,0
34,0
35,1.428305
36,1.06814
37,1.095915
38,0.83344
39,0.92491
40,0.00029
41,0
42,0
43,0
44,0
