Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1653587521,Capture malicious,RX,0,0,0,39338641,47363723764
1653587522,Capture malicious,RX,0,0,0,39338641,47363723764
1653587523,Capture malicious,RX,0,0,0,39338641,47363723764
1653587524,Capture malicious,RX,0,0,0,39338641,47363723764
1653587525,Capture malicious,RX,0,0,0,39338641,47363723764
1653587526,Capture malicious,RX,0,0,0,39338641,47363723764
1653587527,Capture malicious,RX,0,0,0,39338641,47363723764
1653587528,Capture malicious,RX,0,0,0,39338641,47363723764
1653587529,Capture malicious,RX,0,0,0,39338641,47363723764
1653587530,Capture malicious,RX,0,0,0,39338641,47363723764
1653587531,Capture malicious,RX,0,0,0,39338641,47363723764
1653587532,Capture malicious,RX,0,0,0,39338641,47363723764
1653587533,Capture malicious,RX,0,0,0,39338641,47363723764
1653587534,Capture malicious,RX,0,0,0,39338641,47363723764
1653587535,Capture malicious,RX,0,0,0,39338641,47363723764
1653587536,Capture malicious,RX,0,0,0,39338641,47363723764
1653587537,Capture malicious,RX,0,0,0,39338641,47363723764
1653587538,Capture malicious,RX,0,0,0,39338641,47363723764
1653587539,Capture malicious,RX,0,0,0,39338641,47363723764
1653587540,Capture malicious,RX,0,0,0,39338641,47363723764
1653587541,Capture malicious,RX,0,0,0,39338641,47363723764
1653587542,Capture malicious,RX,0,0,0,39338641,47363723764
1653587543,Capture malicious,RX,0,0,0,39338641,47363723764
1653587544,Capture malicious,RX,0,0,0,39338641,47363723764
1653587545,Capture malicious,RX,0,0,0,39338641,47363723764
1653587546,Capture malicious,RX,0,0,0,39338641,47363723764
1653587547,Capture malicious,RX,0,0,0,39338641,47363723764
1653587548,Capture malicious,RX,0,0,0,39338641,47363723764
1653587549,Capture malicious,RX,0,0,0,39338641,47363723764
1653587550,Capture malicious,RX,0,0,0,39338641,47363723764
1653587551,Capture malicious,RX,0,0,0,39338641,47363723764
1653587552,Capture malicious,RX,0,0,0,39338641,47363723764
1653587553,Capture malicious,RX,0,0,0,39338641,47363723764
1653587554,Capture malicious,RX,0,0,0,39338641,47363723764
1653587555,Capture malicious,RX,0,0,0,39338641,47363723764
1653587556,Capture malicious,RX,0,0,0,39338641,47363723764
1653587557,Capture malicious,RX,0,0,0,39338641,47363723764
1653587558,Capture malicious,RX,0,0,0,39338641,47363723764
1653587559,Capture malicious,RX,0,0,0,39338641,47363723764
1653587560,Capture malicious,RX,0,0,0,39338641,47363723764
1653587561,Capture malicious,RX,0,0,0,39338641,47363723764
1653587562,Capture malicious,RX,0,0,0,39338641,47363723764
1653587563,Capture malicious,RX,0,0,0,39338641,47363723764
1653587564,Capture malicious,RX,0,0,0,39338641,47363723764
1653587565,Capture malicious,RX,0,0,0,39338641,47363723764
1653587566,Capture malicious,RX,0,0,0,39338641,47363723764
1653587567,Capture malicious,RX,0,0,0,39338641,47363723764
1653587568,Capture malicious,RX,0,0,0,39338641,47363723764
1653587569,Capture malicious,RX,0,0,0,39338641,47363723764
1653587570,Capture malicious,RX,0,0,0,39338641,47363723764
1653587571,Capture malicious,RX,0,0,0,39338641,47363723764
1653587572,Capture malicious,RX,0,0,0,39338641,47363723764
1653587573,Capture malicious,RX,0,0,0,39338641,47363723764
1653587574,Capture malicious,RX,0,0,0,39338641,47363723764
1653587575,Capture malicious,RX,0,0,0,39338641,47363723764
1653587576,Capture malicious,RX,0,0,0,39338641,47363723764
1653587577,Capture malicious,RX,0,0,0,39338641,47363723764
1653587578,Capture malicious,RX,0,0,0,39338641,47363723764
1653587579,Capture malicious,RX,0,0,0,39338641,47363723764
1653587580,Capture malicious,RX,0,0,0,39338641,47363723764
1653587581,Capture malicious,RX,0,0,0,39338641,47363723764
1653587582,Capture malicious,RX,0,0,0,39338641,47363723764
1653587583,Capture malicious,RX,0,0,0,39338641,47363723764
1653587584,Capture malicious,RX,0,0,0,39338641,47363723764
1653587585,Capture malicious,RX,0,0,0,39338641,47363723764
1653587586,Capture malicious,RX,0,0,0,39338641,47363723764
1653587587,Capture malicious,RX,0,0,0,39338641,47363723764
1653587588,Capture malicious,RX,0,0,0,39338641,47363723764
1653587589,Capture malicious,RX,0,0,0,39338641,47363723764
1653587590,Capture malicious,RX,0,0,0,39338641,47363723764
1653587591,Capture malicious,RX,0,0,0,39338641,47363723764
1653587592,Capture malicious,RX,0,0,0,39338641,47363723764
1653587593,Capture malicious,RX,0,0,0,39338641,47363723764
1653587594,Capture malicious,RX,0,0,0,39338641,47363723764
1653587595,Capture malicious,RX,0,0,0,39338641,47363723764
1653587596,Capture malicious,RX,0,0,0,39338641,47363723764
1653587597,Capture malicious,RX,0,0,0,39338641,47363723764
1653587598,Capture malicious,RX,0,0,0,39338641,47363723764
1653587599,Capture malicious,RX,0,0,0,39338641,47363723764
1653587600,Capture malicious,RX,0,0,0,39338641,47363723764
1653587601,Capture malicious,RX,0,0,0,39338641,47363723764
1653587602,Capture malicious,RX,0,0,0,39338641,47363723764
1653587603,Capture malicious,RX,0,0,0,39338641,47363723764
1653587604,Capture malicious,RX,0,0,0,39338641,47363723764
1653587605,Capture malicious,RX,0,0,0,39338641,47363723764
1653587606,Capture malicious,RX,0,0,0,39338641,47363723764
1653587607,Capture malicious,RX,0,0,0,39338641,47363723764
1653587608,Capture malicious,RX,0,0,0,39338641,47363723764
1653587609,Capture malicious,RX,0,0,0,39338641,47363723764
1653587610,Capture malicious,RX,0,0,0,39338641,47363723764
1653587611,Capture malicious,RX,0,0,0,39338641,47363723764
1653587612,Capture malicious,RX,0,0,0,39338641,47363723764
1653587613,Capture malicious,RX,0,0,0,39338641,47363723764
1653587614,Capture malicious,RX,0,0,0,39338641,47363723764
1653587615,Capture malicious,RX,0,0,0,39338641,47363723764
1653587616,Capture malicious,RX,0,0,0,39338641,47363723764
1653587617,Capture malicious,RX,0,0,0,39338641,47363723764
1653587618,Capture malicious,RX,0,0,0,39338641,47363723764
1653587619,Capture malicious,RX,0,0,0,39338641,47363723764
1653587620,Capture malicious,RX,0,0,0,39338641,47363723764
1653587621,Capture malicious,RX,0,0,0,39338641,47363723764
1653587622,Capture malicious,RX,0,0,0,39338641,47363723764
1653587623,Capture malicious,RX,0,0,0,39338641,47363723764
1653587624,Capture malicious,RX,0,0,0,39338641,47363723764
1653587625,Capture malicious,RX,0,0,0,39338641,47363723764
1653587626,Capture malicious,RX,0,0,0,39338641,47363723764
1653587627,Capture malicious,RX,0,0,0,39338641,47363723764
1653587628,Capture malicious,RX,0,0,0,39338641,47363723764
1653587629,Capture malicious,RX,0,0,0,39338641,47363723764
1653587630,Capture malicious,RX,0,0,0,39338641,47363723764
1653587631,Capture malicious,RX,0,0,0,39338641,47363723764
1653587632,Capture malicious,RX,0,0,0,39338641,47363723764
1653587633,Capture malicious,RX,0,0,0,39338641,47363723764
1653587634,Capture malicious,RX,0,0,0,39338641,47363723764
1653587635,Capture malicious,RX,0,0,0,39338641,47363723764
1653587636,Capture malicious,RX,0,0,0,39338641,47363723764
1653587637,Capture malicious,RX,0,0,0,39338641,47363723764
1653587638,Capture malicious,RX,0,0,0,39338641,47363723764
1653587639,Capture malicious,RX,0,0,0,39338641,47363723764
1653587640,Capture malicious,RX,0,0,0,39338641,47363723764
1653587641,Capture malicious,RX,0,0,0,39338641,47363723764
1653587642,Capture malicious,RX,0,0,0,39338641,47363723764
1653587643,Capture malicious,RX,0,0,0,39338641,47363723764
1653587644,Capture malicious,RX,0,0,0,39338641,47363723764
1653587645,Capture malicious,RX,0,0,0,39338641,47363723764
1653587646,Capture malicious,RX,0,0,0,39338641,47363723764
1653587647,Capture malicious,RX,0,0,0,39338641,47363723764
1653587648,Capture malicious,RX,0,0,0,39338641,47363723764
1653587649,Capture malicious,RX,0,0,0,39338641,47363723764
1653587650,Capture malicious,RX,0,0,0,39338641,47363723764
1653587651,Capture malicious,RX,0,0,0,39338641,47363723764
1653587652,Capture malicious,RX,0,0,0,39338641,47363723764
1653587653,Capture malicious,RX,0,0,0,39338641,47363723764
1653587654,Capture malicious,RX,0,0,0,39338641,47363723764
1653587655,Capture malicious,RX,0,0,0,39338641,47363723764
1653587656,Capture malicious,RX,0,0,0,39338641,47363723764
1653587657,Capture malicious,RX,0,0,0,39338641,47363723764
1653587658,Capture malicious,RX,0,0,0,39338641,47363723764
1653587659,Capture malicious,RX,0,0,0,39338641,47363723764
1653587660,Capture malicious,RX,0,0,0,39338641,47363723764
1653587661,Capture malicious,RX,0,0,0,39338641,47363723764
1653587662,Capture malicious,RX,0,0,0,39338641,47363723764
1653587663,Capture malicious,RX,0,0,0,39338641,47363723764
1653587664,Capture malicious,RX,0,0,0,39338641,47363723764
1653587665,Capture malicious,RX,0,0,0,39338641,47363723764
1653587666,Capture malicious,RX,0,0,0,39338641,47363723764
1653587667,Capture malicious,RX,0,0,0,39338641,47363723764
1653587668,Capture malicious,RX,0,0,0,39338641,47363723764
1653587669,Capture malicious,RX,0,0,0,39338641,47363723764
1653587670,Capture malicious,RX,0,0,0,39338641,47363723764
1653587671,Capture malicious,RX,0,0,0,39338641,47363723764
1653587672,Capture malicious,RX,0,0,0,39338641,47363723764
1653587673,Capture malicious,RX,0,0,0,39338641,47363723764
1653587674,Capture malicious,RX,0,0,0,39338641,47363723764
1653587675,Capture malicious,RX,0,0,0,39338641,47363723764
1653587676,Capture malicious,RX,0,0,0,39338641,47363723764
1653587677,Capture malicious,RX,0,0,0,39338641,47363723764
1653587678,Capture malicious,RX,0,0,0,39338641,47363723764
1653587679,Capture malicious,RX,0,0,0,39338641,47363723764
1653587680,Capture malicious,RX,0,0,0,39338641,47363723764
1653587681,Capture malicious,RX,0,0,0,39338641,47363723764
1653587682,Capture malicious,RX,0,0,0,39338641,47363723764
1653587683,Capture malicious,RX,0,0,0,39338641,47363723764
1653587684,Capture malicious,RX,0,0,0,39338641,47363723764
1653587685,Capture malicious,RX,0,0,0,39338641,47363723764
1653587686,Capture malicious,RX,0,0,0,39338641,47363723764
1653587687,Capture malicious,RX,0,0,0,39338641,47363723764
1653587688,Capture malicious,RX,0,0,0,39338641,47363723764
1653587689,Capture malicious,RX,0,0,0,39338641,47363723764
1653587690,Capture malicious,RX,0,0,0,39338641,47363723764
1653587691,Capture malicious,RX,0,0,0,39338641,47363723764
1653587692,Capture malicious,RX,0,0,0,39338641,47363723764
1653587693,Capture malicious,RX,0,0,0,39338641,47363723764
1653587694,Capture malicious,RX,0,0,0,39338641,47363723764
1653587695,Capture malicious,RX,0,0,0,39338641,47363723764
1653587696,Capture malicious,RX,0,0,0,39338641,47363723764
1653587697,Capture malicious,RX,0,0,0,39338641,47363723764
1653587698,Capture malicious,RX,0,0,0,39338641,47363723764
1653587699,Capture malicious,RX,0,0,0,39338641,47363723764
1653587700,Capture malicious,RX,0,0,0,39338641,47363723764
1653587701,Capture malicious,RX,0,0,0,39338641,47363723764
1653587702,Capture malicious,RX,0,0,0,39338641,47363723764
1653587703,Capture malicious,RX,0,0,0,39338641,47363723764
1653587704,Capture malicious,RX,0,0,0,39338641,47363723764
1653587705,Capture malicious,RX,0,0,0,39338641,47363723764
1653587706,Capture malicious,RX,0,0,0,39338641,47363723764
1653587707,Capture malicious,RX,0,0,0,39338641,47363723764
1653587708,Capture malicious,RX,0,0,0,39338641,47363723764
1653587709,Capture malicious,RX,0,0,0,39338641,47363723764
1653587710,Capture malicious,RX,0,0,0,39338641,47363723764
1653587711,Capture malicious,RX,0,0,0,39338641,47363723764
1653587712,Capture malicious,RX,0,0,0,39338641,47363723764
1653587713,Capture malicious,RX,0,0,0,39338641,47363723764
1653587714,Capture malicious,RX,0,0,0,39338641,47363723764
1653587715,Capture malicious,RX,0,0,0,39338641,47363723764
1653587716,Capture malicious,RX,0,0,0,39338641,47363723764
1653587717,Capture malicious,RX,0,0,0,39338641,47363723764
1653587718,Capture malicious,RX,0,0,0,39338641,47363723764
1653587719,Capture malicious,RX,0,0,0,39338641,47363723764
1653587720,Capture malicious,RX,0,0,0,39338641,47363723764
1653587721,Capture malicious,RX,0,0,0,39338641,47363723764
1653587722,Capture malicious,RX,0,0,0,39338641,47363723764
1653587723,Capture malicious,RX,0,0,0,39338641,47363723764
1653587724,Capture malicious,RX,0,0,0,39338641,47363723764
1653587725,Capture malicious,RX,0,0,0,39338641,47363723764
1653587726,Capture malicious,RX,0,0,0,39338641,47363723764
1653587727,Capture malicious,RX,0,0,0,39338641,47363723764
1653587728,Capture malicious,RX,0,0,0,39338641,47363723764
1653587729,Capture malicious,RX,0,0,0,39338641,47363723764
1653587730,Capture malicious,RX,0,0,0,39338641,47363723764
1653587731,Capture malicious,RX,0,0,0,39338641,47363723764
1653587732,Capture malicious,RX,0,0,0,39338641,47363723764
1653587733,Capture malicious,RX,0,0,0,39338641,47363723764
1653587734,Capture malicious,RX,0,0,0,39338641,47363723764
1653587735,Capture malicious,RX,0,0,0,39338641,47363723764
1653587736,Capture malicious,RX,0,0,0,39338641,47363723764
1653587737,Capture malicious,RX,0,0,0,39338641,47363723764
1653587738,Capture malicious,RX,0,0,0,39338641,47363723764
1653587739,Capture malicious,RX,0,0,0,39338641,47363723764
1653587740,Capture malicious,RX,0,0,0,39338641,47363723764
1653587741,Capture malicious,RX,0,0,0,39338641,47363723764
1653587742,Capture malicious,RX,0,0,0,39338641,47363723764
1653587743,Capture malicious,RX,0,0,0,39338641,47363723764
1653587744,Capture malicious,RX,0,0,0,39338641,47363723764
1653587745,Capture malicious,RX,0,0,0,39338641,47363723764
1653587746,Capture malicious,RX,0,0,0,39338641,47363723764
1653587747,Capture malicious,RX,0,0,0,39338641,47363723764
1653587748,Capture malicious,RX,0,0,0,39338641,47363723764
1653587749,Capture malicious,RX,0,0,0,39338641,47363723764
1653587750,Capture malicious,RX,0,0,0,39338641,47363723764
1653587751,Capture malicious,RX,0,0,0,39338641,47363723764
1653587752,Capture malicious,RX,0,0,0,39338641,47363723764
1653587753,Capture malicious,RX,0,0,0,39338641,47363723764
1653587754,Capture malicious,RX,0,0,0,39338641,47363723764
1653587755,Capture malicious,RX,0,0,0,39338641,47363723764
1653587756,Capture malicious,RX,0,0,0,39338641,47363723764
1653587757,Capture malicious,RX,0,0,0,39338641,47363723764
1653587758,Capture malicious,RX,0,0,0,39338641,47363723764
1653587759,Capture malicious,RX,0,0,0,39338641,47363723764
1653587760,Capture malicious,RX,0,0,0,39338641,47363723764
1653587761,Capture malicious,RX,0,0,0,39338641,47363723764
1653587762,Capture malicious,RX,0,0,0,39338641,47363723764
1653587763,Capture malicious,RX,0,0,0,39338641,47363723764
1653587764,Capture malicious,RX,0,0,0,39338641,47363723764
1653587765,Capture malicious,RX,0,0,0,39338641,47363723764
1653587766,Capture malicious,RX,0,0,0,39338641,47363723764
1653587767,Capture malicious,RX,0,0,0,39338641,47363723764
1653587768,Capture malicious,RX,0,0,0,39338641,47363723764
1653587769,Capture malicious,RX,0,0,0,39338641,47363723764
1653587770,Capture malicious,RX,0,0,0,39338641,47363723764
1653587771,Capture malicious,RX,0,0,0,39338641,47363723764
1653587772,Capture malicious,RX,0,0,0,39338641,47363723764
1653587773,Capture malicious,RX,0,0,0,39338641,47363723764
1653587774,Capture malicious,RX,0,0,0,39338641,47363723764
1653587775,Capture malicious,RX,0,0,0,39338641,47363723764
1653587776,Capture malicious,RX,0,0,0,39338641,47363723764
1653587777,Capture malicious,RX,0,0,0,39338641,47363723764
1653587778,Capture malicious,RX,0,0,0,39338641,47363723764
1653587779,Capture malicious,RX,0,0,0,39338641,47363723764
1653587780,Capture malicious,RX,0,0,0,39338641,47363723764
1653587781,Capture malicious,RX,0,0,0,39338641,47363723764
1653587782,Capture malicious,RX,0,0,0,39338641,47363723764
1653587783,Capture malicious,RX,0,0,0,39338641,47363723764
1653587784,Capture malicious,RX,0,0,0,39338641,47363723764
1653587785,Capture malicious,RX,0,0,0,39338641,47363723764
1653587786,Capture malicious,RX,0,0,0,39338641,47363723764
1653587787,Capture malicious,RX,0,0,0,39338641,47363723764
1653587788,Capture malicious,RX,0,0,0,39338641,47363723764
1653587789,Capture malicious,RX,0,0,0,39338641,47363723764
1653587790,Capture malicious,RX,0,0,0,39338641,47363723764
1653587791,Capture malicious,RX,0,0,0,39338641,47363723764
1653587792,Capture malicious,RX,0,0,0,39338641,47363723764
1653587793,Capture malicious,RX,0,0,0,39338641,47363723764
1653587794,Capture malicious,RX,0,0,0,39338641,47363723764
1653587795,Capture malicious,RX,0,0,0,39338641,47363723764
1653587796,Capture malicious,RX,0,0,0,39338641,47363723764
1653587797,Capture malicious,RX,0,0,0,39338641,47363723764
1653587798,Capture malicious,RX,0,0,0,39338641,47363723764
1653587799,Capture malicious,RX,0,0,0,39338641,47363723764
1653587800,Capture malicious,RX,0,0,0,39338641,47363723764
1653587801,Capture malicious,RX,0,0,0,39338641,47363723764
1653587802,Capture malicious,RX,0,0,0,39338641,47363723764
1653587803,Capture malicious,RX,0,0,0,39338641,47363723764
1653587804,Capture malicious,RX,0,0,0,39338641,47363723764
1653587805,Capture malicious,RX,0,0,0,39338641,47363723764
1653587806,Capture malicious,RX,0,0,0,39338641,47363723764
1653587807,Capture malicious,RX,0,0,0,39338641,47363723764
1653587808,Capture malicious,RX,0,0,0,39338641,47363723764
1653587809,Capture malicious,RX,0,0,0,39338641,47363723764
1653587810,Capture malicious,RX,0,0,0,39338641,47363723764
1653587811,Capture malicious,RX,0,0,0,39338641,47363723764
1653587812,Capture malicious,RX,0,0,0,39338641,47363723764
1653587813,Capture malicious,RX,0,0,0,39338641,47363723764
1653587814,Capture malicious,RX,0,0,0,39338641,47363723764
1653587815,Capture malicious,RX,0,0,0,39338641,47363723764
1653587816,Capture malicious,RX,0,0,0,39338641,47363723764
1653587817,Capture malicious,RX,0,0,0,39338641,47363723764
1653587818,Capture malicious,RX,0,0,0,39338641,47363723764
1653587819,Capture malicious,RX,0,0,0,39338641,47363723764
1653587820,Capture malicious,RX,0,0,0,39338641,47363723764
1653587821,Capture malicious,RX,0,0,0,39338641,47363723764
1653587822,Capture malicious,RX,0,0,0,39338641,47363723764
1653587823,Capture malicious,RX,0,0,0,39338641,47363723764
1653587824,Capture malicious,RX,0,0,0,39338641,47363723764
1653587825,Capture malicious,RX,0,0,0,39338641,47363723764
1653587826,Capture malicious,RX,0,0,0,39338641,47363723764
1653587827,Capture malicious,RX,0,0,0,39338641,47363723764
1653587828,Capture malicious,RX,0,0,0,39338641,47363723764
1653587829,Capture malicious,RX,0,0,0,39338641,47363723764
1653587830,Capture malicious,RX,0,0,0,39338641,47363723764
1653587831,Capture malicious,RX,0,0,0,39338641,47363723764
1653587832,Capture malicious,RX,0,0,0,39338641,47363723764
1653587833,Capture malicious,RX,0,0,0,39338641,47363723764
1653587834,Capture malicious,RX,0,0,0,39338641,47363723764
1653587835,Capture malicious,RX,0,0,0,39338641,47363723764
1653587836,Capture malicious,RX,0,0,0,39338641,47363723764
1653587837,Capture malicious,RX,0,0,0,39338641,47363723764
1653587838,Capture malicious,RX,0,0,0,39338641,47363723764
1653587839,Capture malicious,RX,0,0,0,39338641,47363723764
1653587840,Capture malicious,RX,0,0,0,39338641,47363723764
1653587841,Capture malicious,RX,0,0,0,39338641,47363723764
1653587842,Capture malicious,RX,0,0,0,39338641,47363723764
1653587843,Capture malicious,RX,0,0,0,39338641,47363723764
1653587844,Capture malicious,RX,0,0,0,39338641,47363723764
1653587845,Capture malicious,RX,0,0,0,39338641,47363723764
1653587846,Capture malicious,RX,0,0,0,39338641,47363723764
1653587847,Capture malicious,RX,0,0,0,39338641,47363723764
1653587848,Capture malicious,RX,0,0,0,39338641,47363723764
1653587849,Capture malicious,RX,0,0,0,39338641,47363723764
1653587850,Capture malicious,RX,0,0,0,39338641,47363723764
1653587851,Capture malicious,RX,0,0,0,39338641,47363723764
1653587852,Capture malicious,RX,0,0,0,39338641,47363723764
1653587853,Capture malicious,RX,0,0,0,39338641,47363723764
1653587854,Capture malicious,RX,0,0,0,39338641,47363723764
1653587855,Capture malicious,RX,0,0,0,39338641,47363723764
1653587856,Capture malicious,RX,0,0,0,39338641,47363723764
1653587857,Capture malicious,RX,0,0,0,39338641,47363723764
1653587858,Capture malicious,RX,0,0,0,39338641,47363723764
1653587859,Capture malicious,RX,0,0,0,39338641,47363723764
1653587860,Capture malicious,RX,0,0,0,39338641,47363723764
1653587861,Capture malicious,RX,0,0,0,39338641,47363723764
1653587862,Capture malicious,RX,0,0,0,39338641,47363723764
1653587863,Capture malicious,RX,0,0,0,39338641,47363723764
1653587864,Capture malicious,RX,0,0,0,39338641,47363723764
1653587865,Capture malicious,RX,0,0,0,39338641,47363723764
1653587866,Capture malicious,RX,0,0,0,39338641,47363723764
1653587867,Capture malicious,RX,0,0,0,39338641,47363723764
1653587868,Capture malicious,RX,0,0,0,39338641,47363723764
1653587869,Capture malicious,RX,0,0,0,39338641,47363723764
