#Time,Throughput1,Throughput2,Throughput3,Throughput4,Throughput5,TotalThroughput
0,0.214272,0.12648,0.093744,0.071424,0.224688,0.730608
1000000000,0.239568,0.17112,0.136896,0.122016,0.257424,0.927024
2000000000,0.235104,0.159216,0.139872,0.114576,0.272304,0.921072
3000000000,0.227664,0.159216,0.135408,0.12648,0.258912,0.90768
4000000000,0.249984,0.166656,0.139872,0.11904,0.264864,0.940416
5000000000,0.235104,0.157728,0.142848,0.117552,0.270816,0.924048
6000000000,0.241056,0.159216,0.14136,0.117552,0.266352,0.925536
7000000000,0.248496,0.160704,0.139872,0.114576,0.258912,0.92256
8000000000,0.239568,0.157728,0.13392,0.113088,0.2604,0.904704
9000000000,0.23808,0.15624,0.136896,0.123504,0.25296,0.90768
10000000000,0.226176,0.162192,0.135408,0.116064,0.2604,0.90024
11000000000,0.235104,0.159216,0.14136,0.117552,0.263376,0.916608
12000000000,0.254448,0.16368,0.14136,0.11904,0.255936,0.934464
13000000000,0.203856,0.1488,0.124992,0.1116,0.410688,0.999936
14000000000,0.177072,0.130944,0.1116,0.087792,0.492528,0.999936
15000000000,0.165168,0.107136,0.090768,0.083328,0.553536,0.999936
16000000000,0.162192,0.093744,0.095232,0.077376,0.571392,0.999936
17000000000,0.145824,0.1116,0.080352,0.071424,0.590736,0.999936
18000000000,0.138384,0.08928,0.086304,0.0744,0.611568,0.999936
19000000000,0.13392,0.086304,0.083328,0.068448,0.627936,0.999936
20000000000,0.12648,0.0744,0.075888,0.061008,0.66216,0.999936
21000000000,0.124992,0.083328,0.069936,0.065472,0.656208,0.999936
22000000000,0.117552,0.078864,0.05208,0.065472,0.685968,0.999936
23000000000,0.124992,0.08184,0.05952,0.049104,0.68448,0.999936
24000000000,0.09672,0.062496,0.063984,0.047616,0.72912,0.999936
25000000000,0.08928,0.072912,0.06696,0.04464,0.726144,0.999936
26000000000,0.099696,0.055056,0.072912,0.05208,0.720192,0.999936
27000000000,0.108624,0.061008,0.050592,0.049104,0.730608,0.999936
28000000000,0.110112,0.092256,0.062496,0.069936,0.665136,0.999936
29000000000,0.124992,0.084816,0.062496,0.053568,0.674064,0.999936
30000000000,0.101184,0.0744,0.077376,0.080352,0.666624,0.999936
31000000000,0.117552,0.084816,0.080352,0.050592,0.666624,0.999936
32000000000,0.136896,0.10416,0.06696,0.06696,0.62496,0.999936
33000000000,0.153264,0.08928,0.086304,0.072912,0.598176,0.999936
34000000000,0.147312,0.11904,0.083328,0.06696,0.583296,0.999936
35000000000,0.188976,0.122016,0.113088,0.105648,0.470208,0.999936
36000000000,0.20832,0.14136,0.116064,0.105648,0.428544,0.999936
37000000000,0.199392,0.135408,0.120528,0.107136,0.437472,0.999936
38000000000,0.19344,0.139872,0.130944,0.110112,0.425568,0.999936
39000000000,0.24552,0.153264,0.144336,0.114576,0.261888,0.919584
40000000000,0.241056,0.160704,0.139872,0.124992,0.264864,0.931488
41000000000,0.23808,0.157728,0.142848,0.120528,0.258912,0.918096
42000000000,0.23808,0.157728,0.139872,0.127968,0.266352,0.93
43000000000,0.235104,0.162192,0.138384,0.117552,0.272304,0.925536
44000000000,0.249984,0.157728,0.130944,0.12648,0.270816,0.935952
45000000000,0.226176,0.165168,0.1488,0.122016,0.261888,0.924048
46000000000,0.247008,0.162192,0.142848,0.11904,0.261888,0.932976
47000000000,0.241056,0.154752,0.136896,0.117552,0.261888,0.912144
48000000000,0.236592,0.160704,0.142848,0.127968,0.258912,0.927024
49000000000,0.23808,0.165168,0.144336,0.117552,0.2604,0.925536
