#Time,Throughput1,Throughput2,Throughput3,Throughput4,Throughput5,TotalThroughput
0,113088.0,63240.0,51336.0,36456.0,110112.0,374232.0
1000000000,116064.0,78864.0,72168.0,60264.0,133176.0,460536.0
2000000000,122016.0,81840.0,72168.0,58032.0,125736.0,459792.0
3000000000,119784.0,78864.0,67704.0,58776.0,131688.0,456816.0
4000000000,120528.0,82584.0,70680.0,62496.0,130200.0,466488.0
5000000000,119784.0,78864.0,68448.0,60264.0,125736.0,453096.0
6000000000,122016.0,81840.0,65472.0,61008.0,127968.0,458304.0
7000000000,121272.0,78120.0,69192.0,61752.0,127224.0,457560.0
8000000000,116064.0,78120.0,71424.0,57288.0,126480.0,449376.0
9000000000,117552.0,84816.0,68448.0,57288.0,134664.0,462768.0
10000000000,122760.0,84816.0,69192.0,60264.0,133176.0,470208.0
11000000000,119784.0,77376.0,71424.0,63240.0,133176.0,465000.0
12000000000,119040.0,78864.0,66960.0,61008.0,130200.0,456072.0
13000000000,118296.0,81096.0,71424.0,57288.0,226920.0,555024.0
14000000000,122016.0,78120.0,69192.0,59520.0,339264.0,668112.0
15000000000,120528.0,78864.0,71424.0,57288.0,384648.0,712752.0
16000000000,117552.0,77376.0,69192.0,60264.0,420360.0,744744.0
17000000000,116808.0,83328.0,70680.0,61008.0,476160.0,807984.0
18000000000,116808.0,81840.0,70680.0,59520.0,532704.0,861552.0
19000000000,122016.0,80352.0,72168.0,61008.0,575856.0,911400.0
20000000000,121272.0,80352.0,71424.0,61752.0,627936.0,962736.0
21000000000,119784.0,81840.0,75144.0,58032.0,680016.0,1014816.0
22000000000,116808.0,84072.0,72168.0,60264.0,734328.0,1067640.0
23000000000,125736.0,78120.0,69936.0,59520.0,773760.0,1107072.0
24000000000,121272.0,78864.0,66216.0,58776.0,831048.0,1156176.0
25000000000,117552.0,83328.0,70680.0,58776.0,889824.0,1220160.0
26000000000,119040.0,78120.0,69192.0,60264.0,880896.0,1207512.0
27000000000,118296.0,84072.0,69192.0,62496.0,840720.0,1174776.0
28000000000,124248.0,79608.0,70680.0,62496.0,775992.0,1113024.0
29000000000,119784.0,78120.0,70680.0,56544.0,726144.0,1051272.0
30000000000,121272.0,78120.0,66216.0,56544.0,678528.0,1000680.0
31000000000,121272.0,81840.0,69936.0,59520.0,636120.0,968688.0
32000000000,113832.0,76632.0,70680.0,61752.0,587016.0,909912.0
33000000000,122016.0,75888.0,69192.0,61008.0,526752.0,854856.0
34000000000,124248.0,84816.0,69936.0,64728.0,485832.0,829560.0
35000000000,114576.0,78864.0,67704.0,60264.0,433752.0,755160.0
36000000000,120528.0,81096.0,69192.0,58776.0,379440.0,709032.0
37000000000,116808.0,75144.0,67704.0,58032.0,326616.0,644304.0
38000000000,124248.0,84072.0,69936.0,56544.0,232872.0,567672.0
39000000000,117552.0,78120.0,71424.0,60264.0,127968.0,455328.0
40000000000,114576.0,81840.0,71424.0,61008.0,124992.0,453840.0
41000000000,122760.0,78864.0,68448.0,59520.0,133920.0,463512.0
42000000000,119040.0,78864.0,67704.0,58776.0,130944.0,455328.0
43000000000,119040.0,80352.0,69192.0,60264.0,131688.0,460536.0
44000000000,123504.0,82584.0,72168.0,60264.0,128712.0,467232.0
45000000000,118296.0,80352.0,69936.0,56544.0,129456.0,454584.0
46000000000,117552.0,82584.0,71424.0,61752.0,125736.0,459048.0
47000000000,113088.0,78864.0,71424.0,62496.0,134664.0,460536.0
48000000000,119040.0,79608.0,71424.0,61752.0,127224.0,459048.0
49000000000,122760.0,75888.0,68448.0,64728.0,124992.0,456816.0
