Online_Range_Fast_Manhattan_10_1_0.3_False_Throughput_0_1_src0_src1_src2_src3_dst0_dst1_dst2_dst3_sport_ttl,0.7721518987341772
Online_Range_Fast_Manhattan_10_1_0.3_False_NumPackets_0_1_src0_src1_src2_src3_dst0_dst1_dst2_dst3_sport_ttl,0.7620253164556962
Online_Range_Fast_Manhattan_10_1_0.3_False_NumPacketsSize_0_1_src0_src1_src2_src3_dst0_dst1_dst2_dst3_sport_ttl,0.8911392405063291
Online_Range_Fast_Manhattan_10_1_0.3_False_ThroughputSize_0_1_src0_src1_src2_src3_dst0_dst1_dst2_dst3_sport_ttl,0.8962025316455696

Online_Range_Fast_Manhattan_10_1_0.3_False_Throughput_0_1_src0_src1_src2_src3_dst0_dst1_dst2_dst3_sport_ttl,0.8104325699745547
Online_Range_Fast_Manhattan_10_1_0.3_False_NumPackets_0_1_src0_src1_src2_src3_dst0_dst1_dst2_dst3_sport_ttl,0.7849872773536896
Online_Range_Fast_Manhattan_10_1_0.3_False_NumPacketsSize_0_1_src0_src1_src2_src3_dst0_dst1_dst2_dst3_sport_ttl,0.8346055979643766
Online_Range_Fast_Manhattan_10_1_0.3_False_Throughput_0_1_src0_src1_src2_src3_dst0_dst1_dst2_dst3_sport_ttl,0.6938775510204082
Online_Range_Fast_Manhattan_10_1_0.3_False_NumPackets_0_1_src0_src1_src2_src3_dst0_dst1_dst2_dst3_sport_ttl,0.689795918367347
Online_Range_Fast_Manhattan_10_1_0.3_False_NumPacketsSize_0_1_src0_src1_src2_src3_dst0_dst1_dst2_dst3_sport_ttl,0.9959183673469387
Online_Range_Fast_Manhattan_10_1_0.3_False_ThroughputSize_0_1_src0_src1_src2_src3_dst0_dst1_dst2_dst3_sport_ttl,0.9959183673469387
