#Time, Throughput
0,7766.0
1,9654.0
2,6888.0
3,6768.0
4,5806.0
5,5295.0
6,3713.0
7,3188.0
8,7023.0
9,9433.0
10,9284.0
11,8745.0
12,6251.0
13,6602.0
14,4939.0
15,2962.0
16,4032.0
17,5572.0
18,3630.0
19,4918.0
20,5759.0
21,8425.0
22,4210.0
23,10783.0
24,5305.0
25,5830.0
26,4837.0
27,3398.0
28,5300.0
29,6718.0
30,7574.0
31,11909.0
32,7498.0
33,11397.0
34,7907.0
35,6762.0
36,6348.0
37,6025.0
38,6999.0
39,6755.0
40,9713.0
41,8061.0
42,11210.0
43,8804.0
44,3526.0
