#Time,Throughput1,Throughput2,Throughput3,Throughput4,Throughput5,TotalThroughput
0,0.212784,0.127968,0.098208,0.071424,0.217248,0.727632
1000000000,0.233616,0.144336,0.14136,0.12648,0.257424,0.903216
2000000000,0.241056,0.157728,0.136896,0.11904,0.261888,0.916608
3000000000,0.244032,0.157728,0.144336,0.117552,0.266352,0.93
4000000000,0.235104,0.168144,0.136896,0.123504,0.2604,0.924048
5000000000,0.248496,0.159216,0.139872,0.122016,0.261888,0.931488
6000000000,0.23808,0.160704,0.139872,0.11904,0.263376,0.921072
7000000000,0.23808,0.162192,0.135408,0.123504,0.266352,0.925536
8000000000,0.236592,0.159216,0.138384,0.116064,0.264864,0.91512
9000000000,0.244032,0.168144,0.138384,0.123504,0.258912,0.932976
10000000000,0.244032,0.15624,0.138384,0.124992,0.25296,0.916608
11000000000,0.241056,0.166656,0.130944,0.120528,0.254448,0.913632
12000000000,0.241056,0.162192,0.144336,0.116064,0.255936,0.919584
13000000000,0.221712,0.136896,0.124992,0.105648,0.410688,0.999936
14000000000,0.174096,0.117552,0.113088,0.099696,0.495504,0.999936
15000000000,0.168144,0.114576,0.086304,0.086304,0.544608,0.999936
16000000000,0.15624,0.105648,0.093744,0.069936,0.574368,0.999936
17000000000,0.14136,0.101184,0.09672,0.083328,0.577344,0.999936
18000000000,0.145824,0.1116,0.078864,0.063984,0.599664,0.999936
19000000000,0.127968,0.068448,0.071424,0.068448,0.663648,0.999936
20000000000,0.1116,0.0744,0.080352,0.05952,0.674064,0.999936
21000000000,0.117552,0.06696,0.056544,0.065472,0.693408,0.999936
22000000000,0.110112,0.08184,0.08184,0.05952,0.666624,0.999936
23000000000,0.107136,0.072912,0.077376,0.068448,0.674064,0.999936
24000000000,0.107136,0.084816,0.056544,0.063984,0.688944,1.001424
25000000000,0.116064,0.092256,0.078864,0.062496,0.650256,0.999936
26000000000,0.102672,0.095232,0.062496,0.05952,0.680016,0.999936
27000000000,0.136896,0.083328,0.08184,0.058032,0.63984,0.999936
28000000000,0.132432,0.084816,0.077376,0.056544,0.648768,0.999936
29000000000,0.11904,0.090768,0.078864,0.061008,0.650256,0.999936
30000000000,0.122016,0.084816,0.0744,0.063984,0.65472,0.999936
31000000000,0.129456,0.086304,0.078864,0.05952,0.645792,0.999936
32000000000,0.139872,0.083328,0.080352,0.055056,0.641328,0.999936
33000000000,0.142848,0.084816,0.087792,0.071424,0.613056,0.999936
34000000000,0.144336,0.093744,0.090768,0.072912,0.598176,0.999936
35000000000,0.160704,0.122016,0.095232,0.0744,0.547584,0.999936
36000000000,0.162192,0.117552,0.102672,0.078864,0.538656,0.999936
37000000000,0.19344,0.123504,0.101184,0.08928,0.492528,0.999936
38000000000,0.221712,0.14136,0.11904,0.1116,0.404736,0.998448
39000000000,0.241056,0.16368,0.142848,0.117552,0.251472,0.916608
40000000000,0.236592,0.168144,0.138384,0.116064,0.247008,0.906192
41000000000,0.236592,0.15624,0.139872,0.12648,0.272304,0.931488
42000000000,0.239568,0.162192,0.14136,0.117552,0.261888,0.92256
43000000000,0.242544,0.15624,0.145824,0.12648,0.2604,0.931488
44000000000,0.242544,0.16368,0.136896,0.11904,0.263376,0.925536
45000000000,0.239568,0.162192,0.145824,0.117552,0.263376,0.928512
46000000000,0.244032,0.15624,0.139872,0.114576,0.257424,0.912144
47000000000,0.241056,0.162192,0.138384,0.116064,0.269328,0.927024
48000000000,0.23064,0.166656,0.136896,0.122016,0.266352,0.92256
49000000000,0.23808,0.16368,0.139872,0.117552,0.251472,0.910656
