#Time, Throughput
0,0
1,0
2,0
3,0
4,0
5,753672.0
6,693161.0
7,722039.0
8,738316.0
9,784684.0
10,0
11,0
12,0
13,0
14,0
15,730901.0
16,694012.0
17,757230.0
18,756559.0
19,711225.0
20,0
21,0
22,0
23,0
24,0
25,797903.0
26,770564.0
27,741841.0
28,778949.0
29,757708.0
30,0
31,0
32,0
33,0
34,0
35,714211.0
36,785997.0
37,762332.0
38,712953.0
39,756764.0
40,0
41,0
42,0
43,0
44,0
